ganm_id,term,gloss,chapter_id,strophe_id,is_phrase
ganm_4880,დაგვითბუნვებს,გაგვითბობს.,31,753,False
ganm_4881,ჩემი,"იგულისხმება: ჩემი საქმე, ჩემი ამბავი.",31,753,False
ganm_4882,მატკბუნვებს,"მამხიარულებს, მატკბობს.",31,753,False
ganm_4883,ცუდთა კაცთა საუბარი,"უსარგებლო, ფუჭ ადამიანებთან საუბარი (ავთანდილს მხედველობაში ჰყავს ვაზირი).",31,753,True
ganm_4884,დააჭმუნვებს,დააღონებს.,31,753,False
ganm_4885,ანუ,ან.,31,754,False
ganm_4886,სპანი,ჯარები.,31,754,False
ganm_4887,ნეტარ,ნეტავ.,31,754,False
ganm_4888,ხელსა რასა მხ დია ნ,რაში გამომიყენებენ?,31,754,True
ganm_4893,დია,"ძალიან. აქ: ნეტავ, თუ; (ან: “დია” იგივეა, რაც “დია, ღმერთო” - ღმერთს ვფიცავ). აზრია: მას რომ არ უნახავს, ნეტა ისეთი ჭირი თუ ვინმეს გამოუვლია? ან: ისეთ ჭირს ვინ ნახავდა!",31,754,False
ganm_4889,აწ,ახლა.,31,754,False
ganm_4890,ვითამცა,"ვითომც, როგორც.",31,754,False
ganm_4891,უცნობოსა,"უგონოს, არაშერაცხადს.",31,754,False
ganm_4893,დია,"ძალიან. აქ: ნეტავ, თუ; (ან: “დია” იგივეა, რაც “დია, ღმერთო” - ღმერთს ვფიცავ). აზრია: მას რომ არ უნახავს, ნეტა ისეთი ჭირი თუ ვინმეს გამოუვლია? ან: ისეთ ჭირს ვინ ნახავდა!",31,754,False
ganm_4892,არ გავტეხნე,არ გავტეხო (ფიცი).,31,754,True
ganm_4893,დია,"ძალიან. აქ: ნეტავ, თუ; (ან: “დია” იგივეა, რაც “დია, ღმერთო” - ღმერთს ვფიცავ). აზრია: მას რომ არ უნახავს, ნეტა ისეთი ჭირი თუ ვინმეს გამოუვლია? ან: ისეთ ჭირს ვინ ნახავდა!",31,754,False
ganm_4893,დია,"ძალიან. აქ: ნეტავ, თუ; (ან: “დია” იგივეა, რაც “დია, ღმერთო” - ღმერთს ვფიცავ). აზრია: მას რომ არ უნახავს, ნეტა ისეთი ჭირი თუ ვინმეს გამოუვლია? ან: ისეთ ჭირს ვინ ნახავდა!",31,754,False
ganm_4893,დია,"ძალიან. აქ: ნეტავ, თუ; (ან: “დია” იგივეა, რაც “დია, ღმერთო” - ღმერთს ვფიცავ). აზრია: მას რომ არ უნახავს, ნეტა ისეთი ჭირი თუ ვინმეს გამოუვლია? ან: ისეთ ჭირს ვინ ნახავდა!",31,754,False
ganm_4894,აწ,ახლა.,31,755,False
ganm_4895,მაგა პირსა,"მაგ სიტყვაზე, მაგ წინადადებაზე, გადაწყვეტილებაზე.",31,755,True
ganm_4896,კრული,"დაწყევლილი. იგულისხმება: ნების არდამჯერი, არგამგონი.",31,755,False
ganm_4898,ჩემი მონაცვალე,ჩემს ადგილას მყოფი.,31,755,True
ganm_4899,ხამს,უნდა.,31,755,False
ganm_4900,გატინდეს,"ტინად, მაგარ კლდედ იქცეს. ტაეპის აზრია: ჩემებრ ტანჯული, რკინაც კი დარბილდება.",31,755,False
ganm_4901,ჯეონი,"მდინარის სახელია. წყალუხვობის სინონიმია. ცრემლთა. იგულისხმება ცრემლები, რომლებიც ტარიელმა თავისი ამბის თხრობისას დაღვარა.",31,755,False
ganm_4902,ნუთუ,ეგებ.,31,755,False
ganm_4903,გინდეს,"მოგინდეს, დაგჭირდეს.",31,755,False
ganm_4904,მათგან შეუგებლად,მათ გაუგებრად. ლაპარაკია მეფეზე. მრ. რიცხვი მეფისადმი მოწიწებას გამოხატავს.,31,756,True
ganm_4905,მნუკევს,"მევედრება, მთხოვს (ჩემი გული).",31,756,False
ganm_4906,დავჰრთო,"დავრთავ, შევუერთებ. ტაეპია აზრია: როგორც გული მთხოვს, ისე გავიზიარებ ტარიელის ტანჯვას, ჩემს გულსაც ტარიელის ტანჯვის ცეცხლზე დავწვავ (ალ. ჭინჭარაული).",31,756,False
ganm_4907,არას გიზამს,არაფერს გიზამს (ლაპარაკია მეფეზე).,31,756,True
ganm_4908,უნდი,უნდიხარ.,31,756,False
ganm_4909,გასაძებლად,"გასაგდებად, გასაძევებლად.",31,756,False
ganm_4910,რა გინდა,რაც გინდა.,31,756,True
ganm_4911,ვუჭვრეტ,ვუცქერ.,31,757,False
ganm_4912,სოფელიცა გაქარდების,"წუთისოფელიც, სიცოცხლეც ჩემთვის ფასს კარგავს.",31,757,True
ganm_4913,არა მგამა,არ მენაღვლება.,31,757,True
ganm_4914,მოგხვდების,გერგებათ. მზე. აქ: სიცოცხლე.,31,757,False
ganm_4917,ესე,ეს. ადგა. ლაპარაკია ვაზირზე.,31,758,False
ganm_4918,დარბაზს,"სასახლეში, მეფის კარზე.",31,758,False
ganm_4919,მზეებრ ეწაღმართა,"მეფის სახე ვაზირს მზესავით განათებული, მხიარული ეჩვენა.",31,758,True
ganm_4920,საწყინარსა მოხსენებად,საწყენის თქმა. იგულისხმება: ამიტომაც ვერ გაუბედა საწყენის თქმა.,31,758,True
ganm_4921,შეჰმართა,გაუბედა.,31,758,False
ganm_4922,დაყრით დგა,"თავდახრით, დაღონებული, ნირწამხდარი იდგა.",31,758,True
ganm_4923,იგონებდა,ისაზრებდა. არ საქმეთა საომართა. იგულისხმება: არც თუ სავაჟკაცო საქმეებს.,31,758,False
ganm_4924,დაღრეჯით,მოწყენით.,31,759,False
ganm_4926,შეჭირვებული,"დამწუხრებული, ნაღვლიანი.",31,759,False
ganm_4927,ჰკადრა,უთხრა.,31,759,False
ganm_4929,არა,არაფერი.,31,759,False
ganm_4930,მით,ამიტომ.,31,759,False
ganm_4928,ვარ თავისა ვებული,"ჩემს თავს ვვაებ, ვდარდობ.",31,759,True
ganm_4931,რა გესმას,რომ გაიგებთ.,31,759,True
ganm_4932,გაკვირვებული,აქ: გასაკვირი. ან: გაკვირვებით გამოწვეული.,31,759,False
ganm_4933,ჭმუნვა,"დარდი, მწუხარება.",31,760,False
ganm_4934,ჰმატს,აღემატება.,31,760,False
ganm_4935,თუცა,თუმცა.,31,760,False
ganm_4936,არ დაჰრიდობს,"არ ერიდება, არ ეშინია, არაფრად აგდებს.",31,760,True
ganm_4937,აწ,ახლა.,31,760,False
ganm_4938,გეთხოვების,წასვლის ნებას ითხოვს.,31,760,False
ganm_4939,"მოაჯეობს, არ წამკიდობს","ხვეწნით მოდის, არა ჩხუბით და წაკიდებით.",31,760,True
ganm_4940,უმისყმისოდ,იმ მოყმის გარეშე.,31,760,False
ganm_4937,აწ,ახლა.,31,760,False
ganm_4942,მისთვის ფლიდობს,თავისთვის ურგებად თვლის.,31,760,True
ganm_4943,ყველაი,ყველაფერი.,31,761,False
ganm_4944,ჰკადრა,უთხრა.,31,761,False
ganm_4945,კვლა,შემდეგ.,31,761,False
ganm_4946,რამცა სცან,"რას მიჰხვდები, რას გაიგებ?",31,761,True
ganm_4947,სიტყვითა ესოდენითა,ამდენი ლაპარაკით.,31,761,True
ganm_4948,რაგვარ,როგორ.,31,761,False
ganm_4948,რაგვარ,როგორ.,31,761,False
ganm_4949,თუმცა რისხვანი ჩემთვის იანაზდენითა,"თუ უცბად, ანაზდად გამირისხდებით.",31,761,True
ganm_4951,გაგულისდა,გაწყრა.,31,762,False
ganm_4952,გაავცნობდა,"ავი ცნობა, ავი გონება გაუხდა.",31,762,False
ganm_4953,ფერი ჰკრთა,ფერი წაუვიდა.,31,762,True
ganm_4954,შეაშთობდა,დაახრჩობდა (იგულისხმება: შიშით).,31,762,False
ganm_4955,შეუზახნა,შეუყვირა.,31,762,False
ganm_4956,სხვამცა ვინ მითხრობდა,სხვა ვინ მეტყოდა?,31,762,True
ganm_4957,ავსამცა რას ადრე სცნობდა,ცუდ რამეს რაც ადრე გაიგებს.,31,762,True
ganm_4958,ვითამც,"თითქოს, ვითომც.",31,763,False
ganm_4959,სახარული,სასიხარულო.,31,763,False
ganm_4960,ვითა ადრად,"რაც შეგეძლო, მალე.",31,763,True
ganm_4961,რა ვინ მიყოს,ვინ რას მიზამს?,31,763,True
ganm_4962,მომკლას,მომკლავს.,31,763,False
ganm_4963,მუხთლად,ვერაგულად.,31,763,False
ganm_4964,ღადრად,"ღალატით, თავხედურად, ძალადობით, დაუნდობლად.",31,763,False
ganm_4965,მაგისა ჩემად კადრად,ჩემთვის მაგის გასაბედავად.,31,763,True
ganm_4966,აგრე,ასე.,31,763,False
ganm_4967,არ ვაზირად,არა თუ ვაზირად.,31,763,True
ganm_4968,სხვად რად,სხვა რამედ.,31,763,True
ganm_4969,ხამსცა,განა ჯერ-არს? განა შეიძლება?,31,764,False
ganm_4970,პატრონისა,ბატონის. აქ: მეფის.,31,764,False
ganm_4971,დაჰხედნეს,"დაჰხედოს, ანგარიში გაუწიოს.",31,764,False
ganm_4972,ოდენ,მხოლოდ.,31,764,False
ganm_4973,უმეცრულად,უვიცურად.,31,764,False
ganm_4974,დაიყბედნეს,დაიყბედოს.,31,764,False
ganm_4975,მაგისად მოსმენამდის,მაგის გაგონებამდე.,31,764,True
ganm_4976,შემეჭედნეს,დამიყრუვდნენ.,31,764,False
ganm_4978,ჩემმან ქედმან მიიქედნეს,"ჩემმა კისერმა იკისროს, ჩემ სინდისზე იყოს.",31,764,True
ganm_4979,კვლა,კიდევ.,31,765,False
ganm_4980,თუმცა მისგან აწ არ იყავ მოგზავნილი,ახლა მისგან (ავთანდილისგან) მოგზავნილი რომ არ ყოფილიყავი.,31,765,True
ganm_4981,თავმან ჩემმან,ჩემს თავს ვფიცავ.,31,765,True
ganm_4982,არად უნდა,არაფრად უნდა.,31,765,True
ganm_4983,ცილი,ეჭვი.,31,765,False
ganm_4984,წა,წადი!,31,765,False
ganm_4985,უკუდეგ,იქით დადექი! მომშორდი!,31,765,False
ganm_4986,უმეცარი,უვიცი.,31,765,False
ganm_4987,შლეგი,სულელი.,31,765,False
ganm_4988,წბილი,"მომცდარი, შერცხვენილი.",31,765,False
ganm_4989,შაბაშ,ყოჩაღ! (მეფე ამ სიტყვას ირონიით ხმარობს).,31,765,False
ganm_4989,შაბაშ,ყოჩაღ! (მეფე ამ სიტყვას ირონიით ხმარობს).,31,765,False
ganm_4989,შაბაშ,ყოჩაღ! (მეფე ამ სიტყვას ირონიით ხმარობს).,31,765,False
ganm_4990,დადრკა,დაიხარა.,31,766,False
ganm_4991,ჰკრნა,"მოარტყა, მიანარცხა.",31,766,False
ganm_4992,შეალეწნა,შეალეწა.,31,766,False
ganm_4993,დააცთუნნა,"ააცდინა. ტაეპის აზრია: ააცდინა, მაგრამ, როცა ესროლა, უნდოდა, ალმასივით მაგრად მოხვედროდა და არა ძეწნასავით რბილად.",31,766,False
ganm_4994,ვინ,ვინც.,31,766,False
ganm_4995,ალვისა მორჩი ხე წნა,ალვის ნორჩი ხე დაწნა(?). საერთო აზრია: ვინც ალვის ხეს ჰგავს (იგულისხმება ავთანდილი).,31,766,True
ganm_4996,აახეწნა,"დაღარა, დააზიანა.",31,766,False
ganm_4997,გამოჰრიდნა,"გამოერიდა, გაეცალა.",31,767,False
ganm_4998,ვეღარას,ვეღარაფერს.,31,767,False
ganm_4999,იძრწივნებს,"იეშმაკებს, ხერხს იხმარს.",31,767,False
ganm_5000,გამოძრწა,"გამოიძურწა, უჩუმრად გამოძვრა.",31,767,False
ganm_5001,გამომელდა,"მელურად გამოვიდა, გამოიპარა.",31,767,False
ganm_5002,წყლულსა,დაწყლულებულს.,31,767,False
ganm_5003,მოიმტკივნებს,მოდის და თან იტკივებს.,31,767,False
ganm_5004,შეის,შესვლისას.,31,767,False
ganm_5005,ხასობს,"კარისკაცობს, თავაზიან ქცევად და სიტყვა-პასუხად ქცეულა.",31,767,False
ganm_5006,გაის,გამოსვლისას.,31,767,False
ganm_5007,ქუშობს,პირქუშადაა.,31,767,False
ganm_5008,ასრე,ასე.,31,767,False
ganm_5009,მოაყივნებს,შეარცხვენს (კაცს).,31,767,False
ganm_5010,ვერას,ვერაფერს.,31,767,False
ganm_5011,რომე,"რომ. აქ: რამდენსაც, რასაც.",31,767,False
ganm_5016,რა,რამე.,31,768,False
ganm_5016,რა,რამე.,31,768,False
ganm_5012,მოვღორდი,მოვტყუვდი.,31,768,False
ganm_5016,რა,რამე.,31,768,False
ganm_5013,დავბნელდი,გონება დამიბნელდა.,31,768,False
ganm_5014,ნეტარ,ნეტავ.,31,768,False
ganm_5016,რა,რამე.,31,768,False
ganm_5015,პატრონსა,აქ: მეფეს.,31,768,False
ganm_5016,რა,რამე.,31,768,False
ganm_5017,ჩემნი დღენი მასმცა ადგან,"ჩემი დღე, დაე, მასაც ადგეს!",31,768,True
ganm_5016,რა,რამე.,31,768,False
ganm_5019,ვითა,როგორ?,31,768,False
ganm_5025,აწ,ახლა.,31,769,False
ganm_5021,მივა,მიდის.,31,769,False
ganm_5030,ვითა,როგორ.,31,769,False
ganm_5022,დაღრეჯით,დაღონებით.,31,769,False
ganm_5023,პირითა გამქუშა ვითა,"პირქუშად, უღიმღამოდ.",31,769,True
ganm_5030,ვითა,როგორ.,31,769,False
ganm_5024,მადლი რა გკადრო,რა მადლობა გადაგიხადო?,31,769,True
ganm_5025,აწ,ახლა.,31,769,False
ganm_5026,თქვენგან,"თქვენი წყალობით, თქვენი გამოისობით.",31,769,False
ganm_5028,გავხასდი,"აქ: მეფის წყალობას ვეღირსე, დავწინაურდი.",31,769,False
ganm_5029,მაშა,მაშ.,31,769,False
ganm_5030,ვითა,როგორ.,31,769,False
ganm_5032,უებრო,"სწორუპოვარი, უნაკლო (ვაზირი საკუთარ თავზე ლაპარაკობს).",31,769,False
ganm_5030,ვითა,როგორ.,31,769,False
ganm_5034,ამხანაგობს,"ხუმრობს, ლაღად და სასიამოვნოდ ლაპარაკობს.",31,770,False
ganm_5035,თუცა,თუმცა.,31,770,False
ganm_5036,იწურვებს,"იწურავს. იგულისხმება: ცრემლი იმდენი სდის, რომ მის მოწურვას ვერ ასწრებს.",31,770,False
ganm_5037,სცალს,სცალია.,31,770,False
ganm_5038,წყლიანობა,"ლაღობა, ენამჭევრობა, სასიამოვნო ქცევა და საუბარი.",31,770,False
ganm_5040,შეიურვებს,დაიმწუხრებს.,31,770,False
ganm_5041,ვინ,ვინც.,31,770,False
ganm_5042,ქადებულსა,შეპირებულს.,31,770,False
ganm_5043,მოურავსა,"მზრუნველს, ზრუნვის გამწევს.",31,770,False
ganm_5045,დაიურვებს,"მოაწყობს, მოაგვარებს. ანდაზის აზრია: ქრთამი თავის საქმეს ჯოჯოხეთშიც კი მოაწყობს.",31,770,False
ganm_5046,ვით გამხადა,როგორ გამხადა (მეფემ).,31,771,True
ganm_5047,არ ეგების,"არ გამოვა, შეუძლებელია.",31,771,True
ganm_5048,თხრობა,თქმა.,31,771,False
ganm_5049,შლუობა,ჭკუანაკლებობა.,31,771,False
ganm_5050,შმაგობა,"სიგიჟე. ვაზირი ჩამოთვლის იმ თვისებებს, რაც განრისხებულმა მეფემ მიაწერა.",31,771,False
ganm_5051,მე თვით,მე ხომ.,31,771,True
ganm_5052,მიც,"მიდევს, მაქვს.",31,771,False
ganm_5053,ცნობა,გონება.,31,771,False
ganm_5054,ესე,ეს.,31,771,False
ganm_5055,თურე,"თურმე (ან: ეგებ, იქნებ).",31,771,False
ganm_5056,თმობა,მოთმინება.,31,771,False
ganm_5061,მით,"ამისგან, ამიტომ.",31,772,False
ganm_5058,წამკიდებია,მომსვლია.,31,772,False
ganm_5059,ვიაზრე,"ვიფიქრე, გავითვალისწინე, წინასწარ ვიანგარიშე.",31,772,False
ganm_5060,ჭმუნვა,მწუხარება.,31,772,False
ganm_5061,მით,"ამისგან, ამიტომ.",31,772,False
ganm_5063,განგებით ქმნილსა რისხვასა,"განგებისაგან მოვლენილს რისხვას, ღვთის წყრომას.",31,772,True
ganm_5064,დაჰრიდებია,"გაჰქცევია, წაჰსვლია.",31,772,False
ganm_5065,მიჩს,მიმაჩნია.,31,772,False
ganm_5066,გამცუდებია,"ფუჭად წამსვლია, გამუქმებია.",31,772,False
ganm_5068,ყმამან,"მოყმემ, რაინდმა.",31,773,False
ganm_5069,შენთვის წყრომა,შენზე (მეფის) წყრომა.,31,773,True
ganm_5070,განა დამიმძიმდა,"დიაღაც, მეწყინა.",31,773,True
ganm_5071,მაგრა,მაგრამ.,31,773,False
ganm_5072,გმართებს,"გეკუთვნის, გჭირდება. გა-ცა-ღიმდა. ნაწილაკი “ცა” ჩართულია ზმნასა და ზმნისწინს შორის.",31,773,False
ganm_5073,ადიმი,"ძვირფასი ტყავი (არაბული სიტყვაა), გადატანით ნიშნავს კარგ რეპუტაციას, სახელს.",31,773,False
ganm_5074,მეში,უხარისხო ტყავი. ტაეპის აზრია: მეფის თვალში რეპუტაცია გაგიფუჭდა (ნ. წაქაძე).,31,773,False
ganm_5076,ვინმცა გააქიმდა,"ვინ უექიმებს? ვინ გაუექიმდება? ტაეპის აზრია: შენ, ჩემ მშველელად მოხმობილი, ახლა თვით ჩავარდი გასაჭირში.",31,773,True
ganm_5077,რა გინდა,"რაც გინდა, რაც უნდა.",31,774,True
ganm_5078,წამეკიდოს,დამემართოს.,31,774,False
ganm_5079,მოიწყრომებს,გაწყრება და გადაუვლის (ლაპარაკია მეფეზე).,31,774,False
ganm_5080,შე-ცა-მინდობს,"მაპატიებს, შემინდობს. ნაწილაკი -ცა ჩართულია ზმნასა და ზმნისწინს შორის.",31,774,False
ganm_5081,ნუთუ,"აქ: ეგება, იქნება.",31,774,False
ganm_5082,იქმ,იზამ.,31,774,False
ganm_5083,ესე,ეს.,31,774,False
ganm_5084,ჭმუნვა,დარდი.,31,774,False
ganm_5085,ხამსცა,"განა საჭიროა? გ და დ ტაეპთა აზრია: მითხარი, შენ რას აპირებ? განა სწორია შენი გადაწყვეტილება, რომ ტარიელის საშველად თავი გაწირო?",31,774,False
ganm_5086,არ ეგების,"არ მოხერხდება, არ შეიძლება.",31,775,True
ganm_5087,აროს,არასოდეს.,31,775,False
ganm_5094,აროს,ატაროს.,31,775,False
ganm_5088,იადონი,ბულბული.,31,775,False
ganm_5090,მოკვდეს,მოკვდება.,31,775,False
ganm_5089,ოდეს,"როცა, თუ.",31,775,False
ganm_5087,აროს,არასოდეს.,31,775,False
ganm_5094,აროს,ატაროს.,31,775,False
ganm_5092,ხამს,"ჯერ-არს, საჭიროა, უნდა.",31,775,False
ganm_5093,ყოვლგან,ყოველგან.,31,775,False
ganm_5087,აროს,არასოდეს.,31,775,False
ganm_5094,აროს,ატაროს.,31,775,False
ganm_5096,ვერ უპოვოს,(თუ) ვერ იპოვის.,31,775,True
ganm_5097,ანუ,ან.,31,775,False
ganm_5098,რათა,"რითა. ბ, გ, დ ტაეპის აზრია: იადონი მოკვდება, თუ ვარდი დაჭკნა. ამიტომ უნდა მას ცვარი უძებნოს. ასევე, მეც ტარიელს უნდა დავეხმარო.",31,775,False
ganm_5087,აროს,არასოდეს.,31,775,False
ganm_5094,აროს,ატაროს.,31,775,False
ganm_5100,გაჭრასა,"ველად გავარდნას, ტყე-ღრეში ხეტიალს.",31,776,False
ganm_5101,რბოლასა,რბენას..,31,776,False
ganm_5102,ასრე გასრულსა,"ასე გამხდარს, ამ დღეში ჩავარდნილს.",31,776,True
ganm_5103,მნუკევს,მთხოვს (ლაპარაკია როსტევანზე).,31,776,False
ganm_5104,მისთა მებრძოლთა ბრძოლასა,"მის მტრებთან ბრძოლას. ტაეპის აზრია: არ ურჩევნია (მეფეს), სულ არ ვყავდე გვერდით, ვიდრე მომდურავი ვყავდე?",31,776,True
ganm_5105,ერთხელ კვლაცა,ერთხელაც.,31,777,True
ganm_5106,აწ,ახლა.,31,777,False
ganm_5108,ნუთუ,ეგებ.,31,777,False
ganm_5109,გაბრჭოს,განსაჯოს.,31,777,False
ganm_5110,ვით,როგორ.,31,777,False
ganm_5110,ვით,როგორ.,31,777,False
ganm_5111,გავიპარვი,გავიპარები.,31,777,False
ganm_5113,თუ მოვკვდე,თუ მოვკვდები.,31,777,True
ganm_5115,მოიუბნეს,დაამთავრეს საუბარი.,31,778,False
ganm_5116,ქმნნა,აქ: გააწყო.,31,778,False
ganm_5117,მათნი ფერნი,მათი შესაფერი.,31,778,True
ganm_5118,მისნი მყოლნი,მისი (ავთანდილის) მომყოლნი; მისი მხლებლები.,31,778,True
ganm_5119,ა-ვე-ავსნა,აგრეთვე აავსო საჩუქრებით. ნაწილაკი “ვე” ჩართულია ზმნასა და ზმნისწინის შორის.,31,778,False
ganm_5120,მოყმენი,აქ: ახალგაზრდები.,31,778,False
ganm_5121,ბერნი,მოხუცნი.,31,778,False
ganm_5122,გაიყარნეს,"გაიყარნენ, ერთმანეთს დაშორდნენ.",31,778,False
ganm_5123,ყმა,"მოყმე, რაინდი (ავთანდილი).",31,778,False
ganm_5124,წვერნი,სხივები.,31,778,False
ganm_5126,წითელი,ოქრო.,31,779,False
ganm_5127,სარო,კვიპაროსი.,31,779,False
ganm_5128,თავი,"“თოფი”, ქსოვილის ხვეული. სტავრა-ატლასი. ძვირფასი ქსოვილებია.",31,779,False
ganm_5129,ნიადაგ,მუდამ.,31,779,False
ganm_5130,მიუმცთარომან,"უტყუარმა, სიტყვის პატრონმა.",31,779,False
ganm_5131,ფერად არ მათმან მიუმხვდარომან,ლალის და იაგუნდის მსგავსმა (ავთანდილმა).,31,779,True
ganm_5132,ესე ყველაი,ეს ყველაფერი.,31,779,True
ganm_5133,მისთვის არო,მას გაუგზავნა.,31,779,True
ganm_5134,გმართებს,"გეკუთვნის, გერგება.",31,780,False
ganm_5135,ვით,როგორ.,31,780,False
ganm_5135,ვით,როგორ.,31,780,False
ganm_5136,გაქონო,"მოგცე, შენ ქონებად ვაქციო.",31,780,False
ganm_5137,ნაცვალი,სამაგიერო.,31,780,False
ganm_5138,მოვიგონო,"მოვიფიქრო, მოვიაზრო.",31,780,False
ganm_5139,თუღა დავრჩე,თუ ცოცხალი ვიქნები.,31,780,True
ganm_5141,შეგიცალო,გაგიტოლებ.,31,780,False
ganm_5142,შეგიწონო,"შეგითანადებ, შეგიფერებ, გაგითანაბრებ. ტაეპის აზრია: შენი სიყვარულის სანაცვლოდ ჩემს სიყვარულს გაჩვენებ. რა ერთგულებაც შენ გამიწიე, იმის ტოლ ერთგულებას მეც გაგიწევ.",31,780,False
ganm_5143,უებრობა,სწორუპოვრობა.,31,781,False
ganm_5144,სიკეთე,"სიკარგე, სიყოჩაღე, ყოველგვარ ღირსებათა ქონა. ტაეპის აზრია: კაცი საქმიანი უნდა იყოს, რაც ეკუთვნის (ამ შემთხვევაში - სამაგიეროს გადახდა), ის უნდა შეასრულოს.",31,781,False
ganm_5145,ასრე,ასე.,31,781,False
ganm_5146,გაჰვიდ ოდეს ვისცა ვისი,"თუ ვისმე ვისიმე ხათრი ჰქონდეს, თუ ვისმე ვისიმე საქმე გულთან ახლოს მიჰქონდეს.",31,781,True
ganm_5147,ოდეს,როდესაც.,31,781,False
ganm_5147,ოდეს,როდესაც.,31,781,False
ganm_5148,დაეჭიროს,დასჭირდეს.,31,781,False
ganm_5149,თვისი,"ნათესავი, თავისიანი.",31,781,False
ganm_5151,ეტყვის,ეუბნება.,32,782,False
ganm_5152,პირ-მზე,ლაპარაკია ავთანდილზე.,32,782,False
ganm_5153,ესე,ეს.,32,782,False
ganm_5155,ხამს,საჭიროა.,32,782,False
ganm_5156,იტყვის,ამბობს.,32,783,False
ganm_5157,რათა,რით.,32,783,False
ganm_5158,ვინა,შემოკლებული ფორმა სიტყვისა “ვინაით” - საიდან.,32,783,False
ganm_5159,სულ-დგმული,ცოცხალი.,32,783,False
ganm_5160,ვინ-ა,"ვინაა. ტაეპის აზრია: როსტევანმა არ იცის, ვინ, რით, ვისგან და ვისით ვცოცხლობ. იგულისხმება: არ იცის, რომ მე ტარიელის შველის ფიქრით ვცოცხლობ.",32,783,False
ganm_5161,უმისოდმცა ნუ ცოცხალ ვარ,უმისოდ ცოცხალიც ნუ ვიქნები!,32,783,True
ganm_5162,"ნუცა გარე , ნუცა შინა",ნუცა - ნურც.,32,783,True
ganm_5163,გარე,გარეთ.,32,783,False
ganm_5164,რაცა,"რაიმე, რაგინდარა.",32,783,False
ganm_5165,ვისმცა შეარჩინა,ვის შეარჩენს?!,32,783,True
ganm_5166,გაწირვა,"1. მიტოვება, 2. გაწირვა.",32,784,False
ganm_5167,"მტკიცობს, არ სათუობს","მტკიცედაა გადაწყვეტილი, სათუო არაა.",32,784,True
ganm_5168,სულთქვამს,ოხრავს.,32,784,False
ganm_5169,"ვაებს, უობს","ჩივის, მოთქვამს, “ვა”–სა და “უ”–ს ამბობს.",32,784,True
ganm_5170,იახლებს,იკარებს.,32,784,False
ganm_5171,ჰკრთების,"უფრთხის, გაურბის.",32,784,False
ganm_5172,ქსუობს,უცხოობს.,32,784,False
ganm_5173,ყოვლი,ყოველი.,32,784,False
ganm_5174,ღმერთსა ჰგმობს,მკრეხელობას სჩადის; ან: ღვთის მცნებებს არღვევს.,32,784,True
ganm_5175,მოყვრისაგან,მეგობრისაგან.,32,785,False
ganm_5176,პირველ,ჯერ ერთი.,32,785,False
ganm_5177,სიახლისა,ახლოს ყოფნის.,32,785,False
ganm_5178,არას შური,"არაფრის შეშურება, არაფრის დანანება.",32,785,True
ganm_5179,გავლენა,"შეწევნა, დახმარება, მისთვის გარჯა.",32,785,False
ganm_5180,მისად რგებად,"მის სარგოდ, მისი სარგებლობისათვის.",32,785,True
ganm_5181,ველთა,ველად.,32,785,False
ganm_5182,ჟამია,დროა.,32,786,False
ganm_5183,აწ,ახლა.,32,786,False
ganm_5184,ლებისა,ლები - დალურჯებული ხორცი. ამა გულისა ლებისა. აზრია: ამ მტკივანი გულის.,32,786,False
ganm_5185,გვედრებ,"გაბარებ, გავალებ.",32,786,False
ganm_5186,ისმენდი,ისმინე!,32,786,False
ganm_5187,ვირე,"ვიდრე, სანამ.",32,786,False
ganm_5188,ხლებისა,"იგულისხმება: ჩემი ხლების, ჩემთან ყოფნის.",32,786,False
ganm_5189,დაჭირვა,"აქ: შენახვა, დაცვა. ტაეპის აზრია: ჩემი დანაბარები მტკიცედ აასრულე, ჩემი სიტყვა მტკიცედ დაიცავი!",32,786,False
ganm_5190,აწ,ახლა.,32,787,False
ganm_5191,პირველ,პირველ ყოვლისა. მეფეთა. ლაპარაკია როსტევანზე და თინათინზე.,32,787,False
ganm_5192,სიკეთე,"სიკარგე, სიყოჩაღე.",32,787,False
ganm_5193,უკლებლობა,უნაკლულობა ან დაუზარელობა.,32,787,False
ganm_5194,ერთობ,"მთლიანად, სრულად.",32,787,False
ganm_5195,გააცხადე,"გამოიჩინე, გამოავლინე.",32,787,False
ganm_5196,სპათა,"ჯარს, მეომრებს.",32,787,False
ganm_5197,ეთავადე,მეთაურობა გაუწიე.,32,787,False
ganm_5198,აქამდისი,აქამდე გაწეული.,32,787,False
ganm_5199,კვლა,აგრეთვე.,32,787,False
ganm_5200,გავლენა,"დახმარება, შეწევნა.",32,787,False
ganm_5201,გააკვლადე,"განაგრძე, განაახლე.",32,787,False
ganm_5202,ენაპირე,"ებრძოლე. “ნაპირობა” ჰქვია წვრილ-წვრილ ომებს, მომხდურ მეზობელთა მოგერიებას და დროდადრო მათი სამფლობელოების მორბევას, რაც სამეფოს განაპირა ოლქებში მცხოვრებ აზნაურებს აკისრიათ.",32,788,False
ganm_5203,ძალი,ძალა.,32,788,False
ganm_5204,ნუმცა მოგაკლდების,აქ: ნუ მოგაკლდება.,32,788,True
ganm_5205,ორგულიმცა შენი კვდების,შენი ორგული მოკვდეს!,32,788,True
ganm_5206,შემოვიქცე,(თუ) დავბრუნდები.,32,788,False
